Gene	mGM	3C	4BS+V 	5BS+V	6BS+V	PM	3PM	4PM	5/6PM	1M	2M
Zm00001d024029	1.238976559	0.814127775	0.581041122	0.628206808	1.213524432	1.472714994	0.959758192	0.711954782	0.646413581	0.707740115	0.706916942
Zm00001d024030	5.468706647	6.739239467	5.049206689	7.737911884	8.801660673	20.82574108	17.65782316	14.38414861	12.57259722	4.979164317	5.141504606
Zm00001d024034	2.387849226	4.715410792	3.500513095	3.844510069	3.284350724	4.11717405	3.730038472	3.406626444	4.020949995	2.832592383	3.440439199
Zm00001d024036	26.08009114	34.07643537	41.08040918	36.0165556	35.00368953	22.04654072	26.00806641	27.48307737	33.22153491	27.30738669	26.67953068
Zm00001d024041	5.682110374	5.994230093	7.062147697	7.625819043	8.341911727	6.788452085	5.792384865	7.628465122	5.960515121	5.812671032	5.895902907
Zm00001d024047	1.703990495	2.029092908	1.545641369	1.225292764	1.654963341	2.8185878	6.544979953	3.801063187	2.213561403	6.756166989	6.179802743
Zm00001d024048	181.2646966	217.9885455	262.7180849	263.510974	235.2008744	179.1826378	177.8886732	235.0786737	223.1272831	228.5462544	216.7545534
Zm00001d024049	3.572258666	6.819417996	6.254127023	6.560901167	7.493877889	3.141517828	4.707149168	2.974821295	2.993156274	3.562176324	3.294017513
Zm00001d024051	33.97192959	42.7160074	55.43501269	50.87924356	52.88288748	34.93609847	33.69092552	46.75448909	46.58720211	46.33331391	41.90791023
Zm00001d024059	10.59306526	17.11462263	17.27998361	15.57434587	16.2118299	10.74046546	10.78745759	11.46289269	11.12242912	9.817001214	12.49471571
Zm00001d024066	25.19049993	27.44946387	22.15526025	22.52569627	24.37771905	29.69754903	24.50618938	19.32526179	22.57454221	18.68718445	20.59049186
Zm00001d024068	0	0.948312792	0.177511999	0.149211495	0.08081048	0	1.406933283	0.072651669	1.548480112	1.301648145	0.780720917
Zm00001d024071	0.2493063	4.246594932	1.870840108	1.132245484	1.953250815	0.855933276	5.439307371	2.10107675	2.548409965	4.144408347	6.321793464
Zm00001d024079	0.798460935	0.839954242	0.362845892	0.275418384	0.525401181	2.148970324	3.086695202	1.868534831	1.285568855	0.982147442	3.584592546
Zm00001d024082	1.247303684	1.342169991	1.493762962	1.1492339	1.361391001	1.487948656	1.421141372	1.460904645	1.293245445	1.415378695	1.393134427
Zm00001d024083	3.987538205	0.736994738	0.658720125	0.759352328	1.149353188	2.697508117	3.671386482	2.561216676	1.585384922	2.544878474	4.55302036
Zm00001d024088	5.614534947	7.117385463	7.917352301	7.525041997	7.171792223	5.341255759	5.102814114	5.479152436	6.379692041	5.151183732	5.010426447
Zm00001d024092	6.27468491	6.158988405	4.538393387	4.349637512	4.702248881	6.189198299	5.390960922	4.654697388	4.196298658	4.467782769	4.013826401
Zm00001d024093	1.153887272	2.009147667	1.855305918	1.75056881	1.70643869	1.207576905	1.180677967	1.061419247	1.053676266	1.173488253	1.009354997
Zm00001d024094	11.60972651	9.420791676	10.77181649	9.921772106	9.098077365	8.299495453	7.807777427	8.59711431	8.001979518	8.976475584	8.401039304
Zm00001d024101	0.945546243	1.066907101	2.530247441	2.034787945	1.41420173	0.634864601	1.181759216	1.967492174	1.836173975	2.453854887	2.281789227
Zm00001d024102	0.150992749	1.156389967	1.098590136	0.918089763	0.897982156	0.033223869	0.511376072	1.968756058	0.684448083	1.26716894	0.891207837
Zm00001d024105	0	0.709712167	0.302624884	0.415874887	0.265040701	0	1.007197915	1.430854164	1.093930805	0.512791995	0.931707427
Zm00001d024109	24.57838277	38.52302256	50.47834888	46.5952565	37.61862758	22.54004998	19.62568655	29.47798532	30.88252396	31.66614774	30.14114776
